사용일자	호선명	역명	승차총승객수	하차총승객수	등록일자	승하차
20180127	7호선	굴포천	7168	7575	20180130	14743
20180124	6호선	보문	7718	7025	20180127	14743
20180123	분당선	도곡	7290	7450	20180126	14740
20180121	8호선	남한산성입구(성남법원.검찰청)	7692	7047	20180124	14739
20180206	경의선	탄현	7553	7185	20180209	14738
20180125	중앙선	망우	7395	7341	20180128	14736
20180211	일산선	백석	7565	7170	20180214	14735
20180125	8호선	몽촌토성(평화의문)	6975	7756	20180128	14731
20180120	공항철도 1호선	디지털미디어시티	7606	7124	20180123	14730
20180112	경원선	망월사	7399	7331	20180115	14730
20180204	7호선	공릉(서울과학기술대)	7205	7517	20180207	14722
20180129	3호선	독립문	7293	7429	20180201	14722
20180127	5호선	상일동	7797	6924	20180130	14721
20180211	일산선	대화	7727	6984	20180214	14711
20180206	분당선	수원	8843	5868	20180209	14711
20180203	5호선	김포공항	7836	6873	20180206	14709
20180124	중앙선	망우	7362	7347	20180127	14709
20180112	분당선	도곡	7338	7363	20180115	14701
20180129	5호선	김포공항	7951	6747	20180201	14698
20180113	3호선	독립문	7364	7334	20180116	14698
20180212	경부선	당정	7496	7200	20180215	14696
20180118	5호선	양평	7331	7360	20180121	14691
20180127	5호선	둔촌동	7513	7175	20180130	14688
20180114	7호선	숭실대입구(살피재)	7208	7478	20180117	14686
20180205	분당선	서울숲	7362	7317	20180208	14679
20180211	2호선	잠실나루	7206	7469	20180214	14675
20180204	6호선	새절(신사)	7288	7386	20180207	14674
20180125	9호선	마곡나루	7572	7100	20180128	14672
20180206	3호선	도곡	7414	7250	20180209	14664
20180117	3호선	도곡	7324	7339	20180120	14663
20180205	경의선	탄현	7468	7192	20180208	14660
20180127	5호선	김포공항	7716	6944	20180130	14660
20180131	공항철도 1호선	운서	7129	7529	20180203	14658
20180127	3호선	가락시장	7607	7051	20180130	14658
20180125	1호선	동묘앞	7222	7419	20180128	14641
20180112	5호선	양평	7368	7273	20180115	14641
20180131	3호선	도곡	7393	7246	20180203	14639
20180206	7호선	뚝섬유원지	7481	7157	20180209	14638
20180121	3호선	대치	7683	6955	20180124	14638
20180129	분당선	수원	8836	5799	20180201	14635
20180131	경부선	당정	7495	7138	20180203	14633
20180201	3호선	오금	7710	6916	20180204	14626
20180121	5호선	신정(은행정)	7723	6900	20180124	14623
20180125	3호선	독립문	7261	7358	20180128	14619
20180124	5호선	김포공항	7981	6637	20180127	14618
20180123	분당선	수원	8909	5709	20180126	14618
20180128	경인선	오류동	7752	6864	20180131	14616
20180128	7호선	신풍	7474	7140	20180131	14614
20180212	3호선	오금	7643	6970	20180215	14613
20180124	5호선	방화	7425	7186	20180127	14611
20180114	분당선	망포	7158	7452	20180117	14610
20180113	경원선	양주	7994	6616	20180116	14610
20180204	5호선	군자(능동)	6354	8255	20180207	14609
20180121	2호선	상왕십리	7406	7202	20180124	14608
20180114	7호선	상도	7553	7055	20180117	14608
20180128	5호선	광나루(장신대)	7494	7112	20180131	14606
20180205	5호선	거여	7482	7123	20180208	14605
20180208	5호선	거여	7524	7079	20180211	14603
20180129	6호선	효창공원앞	7577	7023	20180201	14600
20180123	7호선	뚝섬유원지	7416	7184	20180126	14600
20180131	3호선	오금	7716	6882	20180203	14598
20180120	8호선	석촌	7230	7364	20180123	14594
20180205	분당선	가천대	6699	7892	20180208	14591
20180125	경부선	관악	7560	7028	20180128	14588
20180121	일산선	정발산	7231	7354	20180124	14585
20180205	3호선	도곡	7432	7148	20180208	14580
20180128	7호선	공릉(서울과학기술대)	7199	7378	20180131	14577
20180124	경부선	관악	7498	7076	20180127	14574
20180124	경원선	망월사	7250	7322	20180127	14572
20180203	8호선	석촌	7244	7327	20180206	14571
20180128	2호선	문래	7151	7420	20180131	14571
20180113	5호선	올림픽공원(한국체대)	7426	7142	20180116	14568
20180128	6호선	새절(신사)	7286	7281	20180131	14567
20180203	중앙선	망우	7332	7234	20180206	14566
20180117	경원선	가능	7459	7107	20180120	14566
20180211	일산선	정발산	7196	7369	20180214	14565
20180122	경의선	금촌	7332	7233	20180125	14565
20180208	3호선	도곡	7350	7211	20180211	14561
20180204	5호선	광나루(장신대)	7581	6980	20180207	14561
20180211	5호선	군자(능동)	6328	8232	20180214	14560
20180121	2호선	시청	8122	6435	20180124	14557
20180211	2호선	상왕십리	7413	7143	20180214	14556
20180121	경부선	천안	7465	7091	20180124	14556
20180126	5호선	양평	7296	7259	20180129	14555
20180208	경원선	지행	7376	7170	20180211	14546
20180119	경의선	백마	7567	6976	20180122	14543
20180212	경원선	가능	7503	7039	20180215	14542
20180114	2호선	뚝섬	7177	7362	20180117	14539
20180112	2호선	양천구청	7080	7459	20180115	14539
20180205	5호선	김포공항	7791	6745	20180208	14536
20180126	3호선	독립문	7247	7288	20180129	14535
20180122	경부선	당정	7460	7074	20180125	14534
20180203	경부선	천안	7354	7174	20180206	14528
20180120	3호선	교대(법원.검찰청)	8767	5756	20180123	14523
20180129	분당선	서울숲	7296	7226	20180201	14522
20180122	5호선	거여	7423	7096	20180125	14519
20180114	5호선	여의도	6932	7585	20180117	14517
20180126	5호선	개롱	7262	7254	20180129	14516
20180114	경원선	외대앞	7464	7051	20180117	14515
20180211	7호선	학동	7146	7368	20180214	14514
20180119	경원선	도봉	7386	7127	20180122	14513
20180119	7호선	까치울	7607	6903	20180122	14510
20180206	5호선	김포공항	7932	6577	20180209	14509
20180208	경부선	당정	7382	7121	20180211	14503
20180117	5호선	거여	7511	6992	20180120	14503
20180124	5호선	양평	7234	7267	20180127	14501
20180118	5호선	거여	7458	7042	20180121	14500
20180207	3호선	오금	7702	6796	20180210	14498
20180122	3호선	도곡	7241	7257	20180125	14498
20180211	분당선	망포	7081	7416	20180214	14497
20180207	3호선	도곡	7313	7182	20180210	14495
20180128	7호선	학동	7154	7339	20180131	14493
20180126	5호선	방화	7483	7010	20180129	14493
20180212	5호선	마장	7430	7062	20180215	14492
20180204	2호선	잠실나루	7205	7283	20180207	14488
20180115	경원선	가능	7461	7018	20180118	14479
20180208	7호선	까치울	7523	6954	20180211	14477
20180206	5호선	개롱	7119	7358	20180209	14477
20180206	3호선	오금	7619	6855	20180209	14474
20180120	경부선	신길	8045	6428	20180123	14473
20180204	2호선	상왕십리	7269	7200	20180207	14469
20180120	경부선	명학	7272	7195	20180123	14467
20180204	8호선	남한산성입구(성남법원.검찰청)	7566	6897	20180207	14463
20180113	8호선	석촌	7082	7381	20180116	14463
20180203	6호선	신당	8055	6401	20180206	14456
20180126	7호선	뚝섬유원지	7348	7105	20180129	14453
20180125	5호선	방화	7405	7046	20180128	14451
20180201	경의선	금촌	7298	7151	20180204	14449
20180114	일산선	원당	7324	7123	20180117	14447
20180204	6호선	석계	7157	7287	20180207	14444
20180211	3호선	대치	7587	6852	20180214	14439
20180203	분당선	수원	8913	5525	20180206	14438
20180113	3호선	교대(법원.검찰청)	8827	5601	20180116	14428
20180207	경부선	당정	7337	7090	20180210	14427
20180211	6호선	새절(신사)	7239	7183	20180214	14422
20180125	경원선	망월사	7197	7225	20180128	14422
20180113	안산선	한대앞	7487	6930	20180116	14417
20180118	3호선	도곡	7173	7242	20180121	14415
20180115	5호선	거여	7453	6962	20180118	14415
20180127	일산선	주엽	7220	7194	20180130	14414
20180114	경원선	석계	6935	7477	20180117	14412
20180112	경의선	탄현	7364	7048	20180115	14412
20180118	경의선	백마	7430	6981	20180121	14411
20180129	7호선	뚝섬유원지	7374	7033	20180201	14407
20180208	7호선	반포	7293	7113	20180211	14406
20180125	5호선	양평	7176	7224	20180128	14400
20180118	경원선	가능	7326	7070	20180121	14396
20180121	6호선	마포구청	7542	6853	20180124	14395
20180128	5호선	여의도	6913	7480	20180131	14393
20180125	6호선	구산	8055	6337	20180128	14392
20180201	3호선	도곡	7279	7112	20180204	14391
20180206	5호선	거여	7418	6972	20180209	14390
20180124	6호선	구산	7995	6393	20180127	14388
20180201	경인선	온수(성공회대입구)	7279	7108	20180204	14387
20180207	경인선	온수(성공회대입구)	7219	7164	20180210	14383
20180201	경부선	당정	7297	7083	20180204	14380
20180126	분당선	도곡	7160	7220	20180129	14380
20180120	9호선	흑석(중앙대입구)	7012	7367	20180123	14379
20180208	5호선	마장	7330	7048	20180211	14378
20180205	경원선	가능	7323	7055	20180208	14378
20180113	공항철도 1호선	검암	7072	7302	20180116	14374
20180212	5호선	거여	7446	6924	20180215	14370
20180204	경원선	외대앞	7539	6831	20180207	14370
20180125	5호선	여의나루	6859	7510	20180128	14369
20180113	6호선	삼각지	8354	6014	20180116	14368
20180126	6호선	구산	8069	6282	20180129	14351
20180115	3호선	도곡	7268	7076	20180118	14344
20180114	9호선2단계	봉은사	7376	6965	20180117	14341
20180131	경원선	지행	7177	7163	20180203	14340
20180128	6호선	석계	7113	7225	20180131	14338
20180211	2호선	뚝섬	7041	7296	20180214	14337
20180120	3호선	금호	7480	6851	20180123	14331
20180128	일산선	백석	7358	6972	20180131	14330
20180114	5호선	신정(은행정)	7632	6695	20180117	14327
20180208	경의선	백마	7422	6904	20180211	14326
20180125	경의선	탄현	7306	7020	20180128	14326
20180127	5호선	송정	7170	7155	20180130	14325
20180127	경인선	중동	7384	6941	20180130	14325
20180113	공항철도 1호선	디지털미디어시티	7514	6808	20180116	14322
20180212	7호선	반포	7257	7054	20180215	14311
20180204	일산선	백석	7336	6974	20180207	14310
20180113	9호선	흑석(중앙대입구)	7149	7161	20180116	14310
20180206	경원선	가능	7334	6973	20180209	14307
20180112	6호선	구산	8135	6172	20180115	14307
20180120	경부선	관악	7307	6999	20180123	14306
20180125	분당선	도곡	7062	7241	20180128	14303
20180130	경부선	당정	7352	6943	20180202	14295
20180114	경부선	독산	7031	7264	20180117	14295
20180125	일산선	원흥	7601	6691	20180128	14292
20180119	경부선	천안	7251	7041	20180122	14292
20180120	경의선	금촌	7459	6828	20180123	14287
20180117	경원선	지행	7150	7136	20180120	14286
20180112	경인선	구일	6505	7781	20180115	14286
20180117	7호선	까치울	7307	6976	20180120	14283
20180128	2호선	상왕십리	7199	7080	20180131	14279
20180205	3호선	오금	7599	6679	20180208	14278
20180121	7호선	숭실대입구(살피재)	6953	7324	20180124	14277
20180203	안산선	정왕	7038	7237	20180206	14275
20180118	공항철도 1호선	운서	7027	7247	20180121	14274
20180120	6호선	삼각지	8311	5962	20180123	14273
20180122	경의선	백마	7289	6983	20180125	14272
20180117	경의선	백마	7389	6881	20180120	14270
20180125	분당선	수원	8636	5632	20180128	14268
20180117	경인선	온수(성공회대입구)	7154	7107	20180120	14261
20180204	5호선	신정(은행정)	7446	6814	20180207	14260
20180128	8호선	남한산성입구(성남법원.검찰청)	7486	6773	20180131	14259
20180204	7호선	신풍	7258	6996	20180207	14254
20180131	7호선	까치울	7416	6836	20180203	14252
20180131	경인선	온수(성공회대입구)	7162	7090	20180203	14252
20180119	7호선	반포	7344	6901	20180122	14245
20180205	7호선	뚝섬유원지	7222	7019	20180208	14241
20180130	9호선	샛강	7057	7166	20180202	14223
20180125	6호선	효창공원앞	7302	6919	20180128	14221
20180203	안산선	한대앞	7287	6933	20180206	14220
20180121	경원선	도봉산	8342	5874	20180124	14216
20180117	경원선	도봉	7267	6948	20180120	14215
20180208	5호선	신금호	7027	7187	20180211	14214
20180119	수인선	인천논현	6941	7271	20180122	14212
20180127	9호선	등촌	7108	7100	20180130	14208
20180207	7호선	반포	7174	7032	20180210	14206
20180120	8호선	문정	7208	6990	20180123	14198
20180211	7호선	숭실대입구(살피재)	6963	7230	20180214	14193
20180128	2호선	잠실나루	7075	7118	20180131	14193
20180122	공항철도 1호선	운서	6795	7398	20180125	14193
20180211	6호선	마포구청	7480	6710	20180214	14190
20180130	경원선	가능	7193	6993	20180202	14186
20180126	경의선	탄현	7251	6931	20180129	14182
20180117	7호선	반포	7117	7061	20180120	14178
20180117	6호선	삼각지	7714	6464	20180120	14178
20180207	7호선	까치울	7355	6822	20180210	14177
20180125	2호선	양천구청	6850	7326	20180128	14176
20180115	경의선	금촌	7105	7071	20180118	14176
20180114	3호선	대치	7392	6781	20180117	14173
20180124	2호선	양천구청	6827	7341	20180127	14168
20180127	경인선	부개	7344	6819	20180130	14163
20180211	일산선	원당	7184	6978	20180214	14162
20180130	7호선	용마산	7172	6988	20180202	14160
20180112	5호선	개롱	7143	7011	20180115	14154
20180113	경부선	신길	7894	6257	20180116	14151
20180123	6호선	효창공원앞	7312	6838	20180126	14150
20180120	7호선	태릉입구	7476	6671	20180123	14147
20180126	경원선	망월사	7193	6953	20180129	14146
20180128	7호선	군자(능동)	8831	5312	20180131	14143
20180123	6호선	한강진	6436	7707	20180126	14143
20180128	5호선	신정(은행정)	7521	6621	20180131	14142
20180128	공항철도 1호선	김포공항	8699	5437	20180131	14136
20180127	8호선	강동구청	7051	7085	20180130	14136
20180121	7호선	도봉산	5772	8363	20180124	14135
20180122	경원선	도봉	7145	6983	20180125	14128
20180131	경원선	도봉	7145	6982	20180203	14127
20180129	5호선	거여	7281	6846	20180201	14127
20180129	3호선	오금	7505	6622	20180201	14127
20180120	경원선	도봉산	8579	5543	20180123	14122
20180205	경부선	당정	7197	6917	20180208	14114
20180126	2호선	양천구청	6766	7334	20180129	14100
20180126	일산선	원흥	7586	6512	20180129	14098
20180203	경부선	신길	7902	6193	20180206	14095
20180128	6호선	마포구청	7360	6732	20180131	14092
20180124	분당선	도곡	6917	7172	20180127	14089
20180120	경원선	광운대	7272	6817	20180123	14089
20180207	5호선	마장	7173	6914	20180210	14087
20180121	분당선	망포	6863	7221	20180124	14084
20180122	7호선	까치울	7258	6825	20180125	14083
20180127	6호선	녹사평(용산구청)	6486	7594	20180130	14080
20180121	공항철도 1호선	김포공항	8597	5482	20180124	14079
20180205	경인선	온수(성공회대입구)	7033	7045	20180208	14078
20180115	경의선	백마	7352	6725	20180118	14077
20180127	7호선	중곡	7289	6787	20180130	14076
20180124	분당선	수원	8437	5639	20180127	14076
20180128	7호선	숭실대입구(살피재)	6781	7292	20180131	14073
20180119	경인선	온수(성공회대입구)	7055	7018	20180122	14073
20180121	경원선	석계	6743	7320	20180124	14063
20180201	7호선	까치울	7300	6762	20180204	14062
20180124	일산선	원흥	7474	6583	20180127	14057
20180201	공항철도 1호선	운서	6967	7086	20180204	14053
20180121	2호선	뚝섬	6966	7085	20180124	14051
20180130	7호선	까치울	7202	6846	20180202	14048
20180203	7호선	보라매	7004	7043	20180206	14047
20180118	7호선	까치울	7307	6739	20180121	14046
20180112	3호선	오금	7439	6607	20180115	14046
20180120	경의선	일산	7071	6969	20180123	14040
20180121	6호선	동묘앞	7323	6707	20180124	14030
20180212	7호선	까치울	7268	6760	20180215	14028
20180204	7호선	숭실대입구(살피재)	6905	7120	20180207	14025
20180208	경인선	간석	7281	6741	20180211	14022
20180124	3호선	독립문	6981	7039	20180127	14020
20180131	경의선	금촌	7057	6961	20180203	14018
20180117	경인선	간석	7237	6780	20180120	14017
20180211	5호선	신정(은행정)	7381	6633	20180214	14014
20180112	6호선	효창공원앞	7238	6771	20180115	14009
20180204	3호선	대치	7415	6590	20180207	14005
20180117	경의선	금촌	7055	6949	20180120	14004
20180127	8호선	복정	7735	6268	20180130	14003
20180120	일산선	마두	6910	7087	20180123	13997
20180120	5호선	고덕	7129	6866	20180123	13995
20180118	경인선	온수(성공회대입구)	7100	6894	20180121	13994
20180131	6호선	삼각지	7536	6457	20180203	13993
20180130	경의선	백마	6897	7093	20180202	13990
20180121	경원선	외대앞	7161	6828	20180124	13989
20180120	경부선	화서	7038	6950	20180123	13988
