사용일자	호선명	역명	승차총승객수	하차총승객수	등록일자
20180219	우이신설선	솔샘	5384	5091	20180222
20180219	우이신설선	북한산보국문	5340	5265	20180222
20180219	우이신설선	정릉	4101	3768	20180222
20180219	우이신설선	성신여대입구	3978	3964	20180222
20180219	우이신설선	보문	1431	1514	20180222
20180219	우이신설선	신설동	1645	1694	20180222
20180219	2호선	당산	22063	25183	20180222
20180219	2호선	영등포구청	25343	25684	20180222
20180219	2호선	문래	22337	22419	20180222
20180219	2호선	신도림	61710	60368	20180222
20180219	2호선	대림	31580	32099	20180222
20180219	2호선	구로디지털단지	70144	70234	20180222
20180219	2호선	신대방	30321	28793	20180222
20180219	2호선	신림	72775	73808	20180222
20180219	2호선	봉천	25075	23684	20180222
20180219	2호선	서울대입구	54442	54893	20180222
20180219	2호선	낙성대	30625	30684	20180222
20180219	2호선	사당	41418	48983	20180222
20180219	2호선	방배	20785	21288	20180222
20180219	2호선	서초	23393	23575	20180222
20180219	2호선	교대	41130	45886	20180222
20180219	2호선	강남	118355	117590	20180222
20180219	2호선	역삼	55190	61334	20180222
20180219	2호선	선릉	65302	56207	20180222
20180219	2호선	삼성	60042	61132	20180222
20180219	2호선	종합운동장	10213	11783	20180222
20180219	2호선	잠실새내	28113	28040	20180222
20180219	2호선	잠실	95600	90506	20180222
20180219	2호선	잠실나루	19407	18702	20180222
20180219	2호선	강변	54166	49021	20180222
20180219	2호선	구의	25700	25710	20180222
20180219	2호선	건대입구	44975	49871	20180222
20180219	2호선	성수	30701	33018	20180222
20180219	2호선	뚝섬	18462	19693	20180222
20180219	2호선	한양대	8170	9930	20180222
20180219	2호선	왕십리	19005	16092	20180222
20180219	2호선	상왕십리	14575	14301	20180222
20180219	2호선	신당	15435	16289	20180222
20180219	2호선	동대문역사문화공원	16121	18919	20180222
20180219	2호선	을지로4가	14206	13958	20180222
20180219	2호선	을지로3가	24144	23785	20180222
20180219	2호선	을지로입구	53214	52730	20180222
20180219	2호선	시청	28462	27743	20180222
20180219	1호선	동묘앞	9725	10551	20180222
20180219	1호선	청량리	26583	27258	20180222
20180219	1호선	제기동	19771	20329	20180222
20180219	1호선	신설동	16467	16480	20180222
20180219	1호선	동대문	12956	15626	20180222
20180219	1호선	종로5가	27978	27838	20180222
20180219	1호선	종로3가	36318	34233	20180222
20180219	1호선	종각	49810	47807	20180222
20180219	1호선	시청	25834	25956	20180222
20180219	1호선	서울역	62873	54300	20180222
20180219	9호선	등촌	11403	11659	20180222
20180219	9호선	증미	7757	8216	20180222
20180219	9호선	가양	21921	21443	20180222
20180219	9호선	양천향교	8667	8827	20180222
20180219	9호선	마곡나루	7894	7537	20180222
20180219	9호선	신방화	8437	8434	20180222
20180219	9호선	공항시장	3161	3598	20180222
20180219	9호선	김포공항	9907	11640	20180222
20180219	9호선	개화	7414	4933	20180222
20180219	8호선	모란	5918	4338	20180222
20180219	8호선	수진	5696	5252	20180222
20180219	8호선	신흥	5219	5706	20180222
20180219	8호선	단대오거리	11850	11504	20180222
20180219	8호선	남한산성입구	14809	13210	20180222
20180219	8호선	산성	5769	5597	20180222
20180219	8호선	복정	11390	9290	20180222
20180219	8호선	장지	18823	19045	20180222
20180219	8호선	문정	19027	19906	20180222
20180219	8호선	가락시장	7650	8915	20180222
20180219	8호선	송파	5628	5704	20180222
20180219	8호선	석촌	9766	10387	20180222
20180219	8호선	잠실	14735	17261	20180222
20180219	8호선	몽촌토성	7148	7616	20180222
20180219	8호선	강동구청	12104	12462	20180222
20180219	8호선	천호	19931	22601	20180222
20180219	8호선	암사	20161	17845	20180222
20180219	7호선	부평구청	12689	9943	20180222
20180219	7호선	굴포천	9947	10655	20180222
20180219	7호선	삼산체육관	5287	4590	20180222
20180219	7호선	상동	15110	15619	20180222
20180219	7호선	부천시청	13292	13356	20180222
20180219	7호선	신중동	15584	15393	20180222
20180219	7호선	춘의	9859	9710	20180222
20180219	7호선	부천종합운동장	5517	4740	20180222
20180219	7호선	까치울	7233	6728	20180222
20180219	7호선	온수	11112	10238	20180222
20180219	7호선	천왕	9271	8706	20180222
20180219	7호선	광명사거리	28186	27222	20180222
20180219	7호선	철산	25853	26466	20180222
20180219	7호선	가산디지털단지	49041	48778	20180222
20180219	7호선	남구로	18413	19083	20180222
20180219	7호선	대림	10576	10526	20180222
20180219	7호선	신풍	12677	11848	20180222
20180219	7호선	보라매	9520	9938	20180222
20180219	7호선	신대방삼거리	17860	17404	20180222
20180219	7호선	장승배기	11887	11874	20180222
20180219	7호선	상도	11368	11307	20180222
20180219	7호선	숭실대입구	14549	14877	20180222
20180219	7호선	남성	12369	12033	20180222
20180219	7호선	이수	17859	17928	20180222
20180219	7호선	내방	16410	17050	20180222
20180219	7호선	고속터미널	27197	18625	20180222
20180219	7호선	반포	6821	6637	20180222
20180219	7호선	논현	22023	24153	20180222
20180219	7호선	학동	24440	26571	20180222
20180219	7호선	강남구청	15982	17827	20180222
20180219	7호선	청담	22549	25598	20180222
20180219	7호선	뚝섬유원지	7572	7273	20180222
20180219	7호선	건대입구	16091	17441	20180222
20180219	7호선	어린이대공원	12931	12928	20180222
20180219	7호선	군자	15202	9851	20180222
20180219	7호선	중곡	11080	10369	20180222
20180219	7호선	용마산	6818	6421	20180222
20180219	7호선	사가정	16946	17181	20180222
20180219	7호선	면목	16320	15842	20180222
20180219	7호선	상봉	18669	17738	20180222
20180219	7호선	중화	12186	11796	20180222
20180219	7호선	먹골	11547	11490	20180222
20180219	7호선	태릉입구	8552	8285	20180222
20180219	7호선	공릉	13164	13680	20180222
20180219	7호선	하계	21656	20518	20180222
20180219	7호선	중계	16310	15155	20180222
20180219	7호선	노원	24009	25711	20180222
20180219	7호선	마들	12720	12008	20180222
20180219	7호선	수락산	14287	14020	20180222
20180219	7호선	도봉산	9596	10954	20180222
20180219	7호선	장암	2622	786	20180222
20180219	6호선	봉화산	10550	9690	20180222
20180219	6호선	화랑대	13173	10210	20180222
20180219	6호선	태릉입구	5455	6283	20180222
20180219	6호선	석계	13529	13917	20180222
20180219	6호선	돌곶이	9593	8833	20180222
20180219	6호선	상월곡	6416	5735	20180222
20180219	6호선	월곡	12904	12715	20180222
20180219	6호선	고려대	8777	9107	20180222
20180219	6호선	안암	11606	14584	20180222
20180219	6호선	보문	7784	7217	20180222
20180219	6호선	창신	3790	3029	20180222
20180219	6호선	동묘앞	8598	9216	20180222
20180219	6호선	신당	7579	8546	20180222
20180219	6호선	청구	4002	4566	20180222
20180219	6호선	약수	3931	3957	20180222
20180219	6호선	버티고개	2602	2370	20180222
20180219	6호선	한강진	6005	7032	20180222
20180219	6호선	이태원	15283	16136	20180222
20180219	6호선	녹사평	5811	6038	20180222
20180219	6호선	삼각지	6071	5200	20180222
20180219	6호선	효창공원앞	7512	6840	20180222
20180219	6호선	공덕	19728	19470	20180222
20180219	6호선	대흥	8667	9327	20180222
20180219	6호선	광흥창	10195	10008	20180222
20180219	6호선	상수	10139	11639	20180222
20180219	6호선	합정	15427	13820	20180222
20180219	6호선	망원	13759	15067	20180222
20180219	6호선	마포구청	14702	13445	20180222
20180219	6호선	월드컵경기장	5182	5531	20180222
20180219	6호선	디지털미디어시티	15480	16762	20180222
20180219	6호선	증산	11055	10649	20180222
20180219	6호선	새절	13782	13363	20180222
20180219	6호선	구산	8516	6591	20180222
20180219	6호선	연신내	1	0	20180222
20180219	6호선	독바위	3110	3245	20180222
20180219	6호선	불광	5605	5607	20180222
20180219	6호선	역촌	4115	4715	20180222
20180219	6호선	응암	18988	18848	20180222
20180219	5호선	마천	5305	5397	20180222
20180219	5호선	거여	7267	6740	20180222
20180219	5호선	개롱	7127	7322	20180222
20180219	5호선	오금	3865	3809	20180222
20180219	5호선	방이	7914	7937	20180222
20180219	5호선	올림픽공원	4811	4782	20180222
20180219	5호선	둔촌동	10027	10322	20180222
20180219	5호선	상일동	13153	11170	20180222
20180219	5호선	고덕	10342	10194	20180222
20180219	5호선	명일	8785	9297	20180222
20180219	5호선	굽은다리	10252	9815	20180222
20180219	5호선	길동	8277	8774	20180222
20180219	5호선	강동	20988	18071	20180222
20180219	5호선	천호	21495	22485	20180222
20180219	5호선	광나루	14549	12969	20180222
20180219	5호선	아차산	15000	14408	20180222
20180219	5호선	군자	11632	14533	20180222
20180219	5호선	장한평	20219	20202	20180222
20180219	5호선	답십리	17746	16045	20180222
20180219	5호선	마장	6511	6159	20180222
20180219	5호선	왕십리	5245	6084	20180222
20180219	5호선	행당	8982	8008	20180222
20180219	5호선	신금호	6170	6284	20180222
20180219	5호선	청구	4412	3989	20180222
20180219	5호선	동대문역사문화공원	3417	3950	20180222
20180219	5호선	을지로4가	5635	6337	20180222
20180219	5호선	종로3가	16032	15019	20180222
20180219	5호선	광화문	37872	38973	20180222
20180219	5호선	서대문	19176	19572	20180222
20180219	5호선	충정로	5053	5171	20180222
20180219	5호선	애오개	8121	8144	20180222
20180219	5호선	공덕	14707	15820	20180222
20180219	5호선	마포	15924	16535	20180222
20180219	5호선	여의나루	7858	8275	20180222
20180219	5호선	여의도	27138	28441	20180222
20180219	5호선	신길	3584	4221	20180222
20180219	5호선	영등포시장	10067	10957	20180222
20180219	5호선	영등포구청	4186	4234	20180222
20180219	5호선	양평	7289	7465	20180222
20180219	5호선	오목교	26504	28343	20180222
20180219	5호선	목동	19999	21891	20180222
20180219	5호선	신정	15910	12579	20180222
20180219	5호선	까치산	32398	31207	20180222
20180219	5호선	화곡	32811	30809	20180222
20180219	5호선	우장산	16719	16563	20180222
20180219	5호선	발산	17100	17168	20180222
20180219	5호선	마곡	8634	7654	20180222
20180219	5호선	송정	9695	9545	20180222
20180219	5호선	김포공항	8486	6984	20180222
20180219	5호선	개화산	6436	6149	20180222
20180219	5호선	방화	7905	7468	20180222
20180219	경강선	여주	1908	1824	20180222
20180219	경강선	세종대왕릉	259	232	20180222
20180219	경강선	부발	1580	1548	20180222
20180219	경강선	이천	2584	2621	20180222
20180219	경강선	신둔도예촌	1060	900	20180222
20180219	경강선	곤지암	2070	2069	20180222
20180219	경강선	초월	2392	2370	20180222
20180219	경강선	경기광주	6488	6379	20180222
20180219	경강선	삼동	2072	1713	20180222
20180219	경강선	이매	1613	1022	20180222
20180219	경강선	판교	3641	3510	20180222
20180219	수인선	인천	953	1768	20180222
20180219	수인선	신포	1696	1703	20180222
20180219	수인선	숭의	3701	3424	20180222
20180219	수인선	인하대	5502	5116	20180222
20180219	수인선	송도	2984	2842	20180222
20180219	수인선	연수	5098	5109	20180222
20180219	수인선	원인재	4700	4863	20180222
20180219	수인선	남동인더스파크	2185	2468	20180222
20180219	수인선	호구포	3758	3762	20180222
20180219	수인선	인천논현	6525	6877	20180222
20180219	수인선	소래포구	4008	3651	20180222
20180219	수인선	월곶	2586	2426	20180222
20180219	수인선	달월	147	75	20180222
20180219	경춘선	춘천	1517	1433	20180222
20180219	경춘선	남춘천	2661	2839	20180222
20180219	경춘선	김유정	366	391	20180222
20180219	경춘선	강촌	442	403	20180222
20180219	경춘선	백양리	394	365	20180222
20180219	경춘선	굴봉산	186	191	20180222
20180219	9호선	염창	17499	17057	20180222
20180219	경춘선	가평	1865	2138	20180222
20180219	경춘선	상천	317	294	20180222
20180219	경춘선	청평	2108	2123	20180222
20180219	경춘선	대성리	438	587	20180222
20180219	경춘선	마석	3662	3578	20180222
20180219	경춘선	천마산	1476	1376	20180222
20180219	경춘선	평내호평	6089	5800	20180222
20180219	경춘선	금곡	1487	1373	20180222
20180219	경춘선	사릉	3682	3403	20180222
20180219	경춘선	퇴계원	3613	3305	20180222
20180219	경춘선	별내	2303	2279	20180222
20180219	경춘선	갈매	2151	1994	20180222
20180219	경춘선	신내	666	650	20180222
20180219	경의선	문산	6594	6574	20180222
20180219	경의선	파주	1315	1067	20180222
20180219	경의선	월롱	2117	2746	20180222
20180219	경의선	금촌	7403	7387	20180222
20180219	경의선	금릉	5142	5006	20180222
20180219	경의선	운정	5691	5221	20180222
20180219	경의선	야당	4579	4222	20180222
20180219	경의선	탄현	8112	7710	20180222
20180219	경의선	일산	9877	9481	20180222
20180219	경의선	풍산	5085	4747	20180222
20180219	경의선	백마	7268	6721	20180222
20180219	경의선	곡산	599	542	20180222
20180219	경의선	능곡	3957	3607	20180222
20180219	경의선	행신	8613	7931	20180222
20180219	경의선	강매	2821	2566	20180222
20180219	경의선	화전	1565	1478	20180222
20180219	경의선	수색	2498	2595	20180222
20180219	경의선	디지털미디어시티	2078	2029	20180222
20180219	경의선	가좌	5098	4750	20180222
20180219	경의선	홍대입구	1840	2529	20180222
20180219	경의선	서강대	2231	2389	20180222
20180219	경의선	공덕	3141	3019	20180222
20180219	경의선	효창공원앞	2589	2805	20180222
20180219	경의선	신촌	810	1183	20180222
20180219	경의선	서울역	3493	4459	20180222
20180219	장항선	신창	1147	1403	20180222
20180219	장항선	온양온천	5645	5602	20180222
20180219	장항선	배방	986	1081	20180222
20180219	장항선	아산	3067	2344	20180222
20180219	장항선	쌍용	2183	2139	20180222
20180219	장항선	봉명	1562	1538	20180222
20180219	중앙선	지평	44	25	20180222
20180219	중앙선	용문	2284	2163	20180222
20180219	중앙선	원덕	374	312	20180222
20180219	중앙선	양평	3751	3492	20180222
20180219	중앙선	오빈	321	311	20180222
20180219	중앙선	아신	620	632	20180222
20180219	중앙선	국수	738	716	20180222
20180219	중앙선	신원	209	161	20180222
20180219	중앙선	양수	1749	1785	20180222
20180219	중앙선	운길산	676	611	20180222
20180219	중앙선	팔당	767	704	20180222
20180219	중앙선	도심	2707	2129	20180222
20180219	중앙선	덕소	6564	6485	20180222
20180219	중앙선	양정	806	697	20180222
20180219	중앙선	도농	9313	8162	20180222
20180219	중앙선	구리	14477	15193	20180222
20180219	중앙선	양원	1548	1694	20180222
20180219	중앙선	망우	8226	8080	20180222
20180219	중앙선	상봉	7553	7609	20180222
20180219	중앙선	중랑	5837	5784	20180222
20180219	중앙선	회기	26114	28260	20180222
20180219	일산선	대화	15953	12456	20180222
20180219	일산선	주엽	10605	11206	20180222
20180219	일산선	정발산	9320	9719	20180222
20180219	일산선	마두	9113	9467	20180222
20180219	일산선	백석	12774	12403	20180222
20180219	일산선	대곡	1605	1173	20180222
